Orch,Comp,Weight,Comp.Gen
Santa Cruz,"Muhammad, Destiny",2,4
Santa Cruz,"Mussorgsky, Modest",1,1
Santa Cruz,"Orff, Carl",1,1
Santa Cruz,"Saint-Saëns, Camille",1,1
Santa Cruz,"Salonen, Esa-Pekka",1,1
Santa Cruz,"Sekon, Josef",1,1
Santa Cruz,"Shaw, Caroline",1,2
Santa Cruz,"Tchaikovsky, Peter Ilich",1,1
Santa Cruz,"Wineglass, John",1,3
Santa Fe Symphony Orchestra,"Barfield, Anthony",1,3
Santa Fe Symphony Orchestra,"Beethoven, Ludwig van",2,1
Santa Fe Symphony Orchestra,"Brahms, Johannes",1,1
Santa Fe Symphony Orchestra,"Copland, Aaron",1,1
Santa Fe Symphony Orchestra,"Dvořák, Antonín",2,1
Santa Fe Symphony Orchestra,"Fung, Vivian",1,4
Santa Fe Symphony Orchestra,"Glinka, Mikhail",1,1
Santa Fe Symphony Orchestra,"Haydn, Franz Joseph",2,1
Santa Fe Symphony Orchestra,"Higdon, Jennifer",1,2
Santa Fe Symphony Orchestra,"Ives, Charles",1,1
Santa Fe Symphony Orchestra,"Mendelssohn, Felix",1,1
Santa Fe Symphony Orchestra,"Mozart, Wolfgang Amadeus",2,1
Santa Fe Symphony Orchestra,"Piazzolla, Astor",1,3
Santa Fe Symphony Orchestra,"Price, Florence",1,4
Santa Fe Symphony Orchestra,"Reich, Steve",1,1
Santa Fe Symphony Orchestra,"Rimsky-Korsakov, Nikolay",1,1
Santa Fe Symphony Orchestra,"Rouse, Christopher",1,1
Santa Fe Symphony Orchestra,"Stravinsky, Igor",1,1
Santa Fe Symphony Orchestra,"Thomas, Augusta Read",1,2
Santa Fe Symphony Orchestra,"Verdi, Giuseppe",1,1
Santa Rosa Symphony Orchestra,"Beethoven, Ludwig van",1,1
Santa Rosa Symphony Orchestra,"Copland, Aaron",1,1
Santa Rosa Symphony Orchestra,"Daugherty, Michael",1,1
Santa Rosa Symphony Orchestra,"Debussy, Claude",1,1
Santa Rosa Symphony Orchestra,"Elgar, Edward",1,1
Santa Rosa Symphony Orchestra,"Gershwin, George",1,1
Santa Rosa Symphony Orchestra,"Guŏnadóttir, Hildur",1,2
Santa Rosa Symphony Orchestra,"Hindemith, Paul",1,1
Santa Rosa Symphony Orchestra,"Korngold, Erich",1,1
Santa Rosa Symphony Orchestra,"Krakauer, David (arr.)",1,1
Santa Rosa Symphony Orchestra,"Krakauer, David & Tagg, Kathleen",1,1
Santa Rosa Symphony Orchestra,"Larsen, Libby",1,2
Santa Rosa Symphony Orchestra,"Mozart, Wolfgang Amadeus",1,1
Santa Rosa Symphony Orchestra,"Price, Florence",1,4
Santa Rosa Symphony Orchestra,"Rachmaninoff, Sergei",1,1
Santa Rosa Symphony Orchestra,"Rimsky-Korsakov, Nikolay",1,1
Santa Rosa Symphony Orchestra,"Rota, Nino",1,1
Santa Rosa Symphony Orchestra,"Shostakovich, Dmitri",1,1
Santa Rosa Symphony Orchestra,"Smith, Gabriella",2,2
Santa Rosa Symphony Orchestra,"Still, William Grant",1,3
Santa Rosa Symphony Orchestra,"Strauss, Johann",1,1
Santa Rosa Symphony Orchestra,"Vaughan Williams, Ralph",1,1
Santa Rosa Symphony Orchestra,"Wagner, Richard",1,1
Sarasota Orchestra,"Abrams, Teddy",1,1
Sarasota Orchestra,"Barber, Samuel",1,1
Sarasota Orchestra,"Beckel, Jim",1,1
Sarasota Orchestra,"Beethoven, Ludwig van",3,1
Sarasota Orchestra,"Brahms, Johannes",1,1
Sarasota Orchestra,"Coleridge-Taylor, Samuel",1,3
Sarasota Orchestra,"Copland, Aaron",1,1
Sarasota Orchestra,"Dvořák, Antonín",1,1
Sarasota Orchestra,"Gershwin, George",1,1
Sarasota Orchestra,"Guarnieri, Camargo",1,3
Sarasota Orchestra,"Korngold, Erich",1,1
Sarasota Orchestra,"Mussorgsky, Modest",1,1
Sarasota Orchestra,"Rachmaninoff, Sergei",2,1
Sarasota Orchestra,"Ravel, Maurice",1,1
Sarasota Orchestra,"Reid, Ellen",1,2
Sarasota Orchestra,"Smith, Gabriella",1,2
Sarasota Orchestra,"Tchaikovsky, Peter Ilich",2,1
Savannah,"Abels, Michael",1,3
Savannah,"Beauchamp, Robin",1,1
Savannah,"Beethoven, Ludwig van",2,1
Savannah,"Dvořák, Antonín",1,1
Savannah,"Elgar, Edward",1,1
Savannah,"Rimsky-Korsakov, Nikolay",1,1
Savannah,"Rutter, John",1,1
Savannah,"Saint-Georges, Joseph Bologne, chevalier de,",1,3
Savannah,"Swanson, Howard",1,3
Savannah,"Tchaikovsky, Peter Ilich",1,1
Savannah,"Weber, Carl Maria von",1,1
Seattle Symphony,"Adams, John",3,1
Seattle Symphony,"Barber, Samuel",1,1
Seattle Symphony,"Bartók, Béla",2,1
Seattle Symphony,"Beach, Amy",1,2
Seattle Symphony,"Berio, Luciano",1,1
Seattle Symphony,"Brahms, Johannes",2,1
Seattle Symphony,"Coll, Francisco",1,1
Seattle Symphony,"Dean, Brett",1,1
Seattle Symphony,"Dietterich, Natalie",1,2
Seattle Symphony,"Gershwin, George",3,1
Seattle Symphony,"Glazunov, Alexander",1,1
Seattle Symphony,"Hailstork, Adolphus",1,3
Seattle Symphony,"Ishibashi, Kaoru (Kishi Bashi)",1,3
Seattle Symphony,"Ives, Charles",1,1
Seattle Symphony,"Korngold, Erich",1,1
Seattle Symphony,"Lash, Hannah",1,2
Seattle Symphony,"Mahler, Gustav",2,1
Seattle Symphony,"Messiaen, Olivier",1,1
Seattle Symphony,"Negrón, Angelica",1,4
Seattle Symphony,"Price, Florence",1,4
Seattle Symphony,"Rachmaninoff, Sergei",1,1
Seattle Symphony,"Ravel, Maurice",2,1
Seattle Symphony,"Reid, Ellen",1,2
Seattle Symphony,"Rimsky-Korsakov, Nikolay",1,1
Seattle Symphony,"Rossini, Gioachino",1,1
Seattle Symphony,"Schumann, Robert",1,1
Seattle Symphony,"Shostakovich, Dmitri",1,1
Seattle Symphony,"Sibelius, Jean",3,1
Seattle Symphony,"Steen-Andersen, Simon",1,1
Seattle Symphony,"Stenhammar, Wilhelm",1,1
Seattle Symphony,"Still, William Grant",1,3
Seattle Symphony,"Strauss, Richard",1,1
Seattle Symphony,"Stravinsky, Igor",2,1
Seattle Symphony,"Tchaikovsky, Peter Ilich",2,1
Seattle Symphony,"Thompson, Joel",1,3
Seattle Symphony,"Verdi, Giuseppe",1,1
Seattle Symphony,"Vivaldi, Antonio",1,1
Seattle Symphony,"Walker, George",2,3
South Bend,"Azmeh, Kinan",1,3
South Bend,"Barber, Samuel",1,1
South Bend,"Borodin, Alexander",1,1
South Bend,"Chagnard, Christophe",1,1
South Bend,"Gershwin, George",2,1
South Bend,"Montgomery, Jessie",1,4
South Bend,"Neiman, Adam",1,1
South Bend,"Schumann, Robert",1,1
South Bend,"Tchaikovsky, Peter Ilich",1,1
South Dakota Symphony,"Adams, John Luther",1,1
South Dakota Symphony,"Bach, J.S.",1,1
South Dakota Symphony,"Beethoven, Ludwig van",1,1
South Dakota Symphony,"Clyne, Anna",1,2
South Dakota Symphony,"Coleridge-Taylor, Samuel",1,3
South Dakota Symphony,"Esmail, Reena",1,4
South Dakota Symphony,"Gordon, David",1,1
South Dakota Symphony,"Grieg, Edvard",1,1
South Dakota Symphony,"Handel, George Frideric",1,1
South Dakota Symphony,"Hussain, Zakir",1,3
South Dakota Symphony,"Jandali, Malek",1,3
South Dakota Symphony,"Montgomery, Jessie",2,4
South Dakota Symphony,"Rachmaninoff, Sergei",1,1
South Dakota Symphony,"Rossini, Gioachino",1,1
South Dakota Symphony,"Strauss, Richard",1,1
South Dakota Symphony,"Tchaikovsky, Peter Ilich",1,1
South Dakota Symphony,"Vivaldi, Antonio",1,1
South Dakota Symphony,"Walker, George",1,3
South Dakota Symphony,"Yarbrough, Stephen",1,1
Spokane Symphony,"Beethoven, Ludwig van",4,1
Spokane Symphony,"Borodin, Alexander",1,1
Spokane Symphony,"Brahms, Johannes",1,1
Spokane Symphony,"Bruckner, Anton",1,1
Spokane Symphony,"Clyne, Anna",1,2
Spokane Symphony,"Coleridge-Taylor, Samuel",1,3
Spokane Symphony,"Dvořák, Antonín",1,1
Spokane Symphony,"Elgar, Edward",1,1
Spokane Symphony,"Glück, Christoph Willibald",1,1
Spokane Symphony,"Hailstork, Adolphus",1,3
Spokane Symphony,"McKay, George Frederick",1,1
Spokane Symphony,"Mendelssohn, Felix",1,1
Spokane Symphony,"Orff, Carl",1,1
Spokane Symphony,"Rimsky-Korsakov, Nikolay",1,1
Spokane Symphony,"Schumann, Robert",1,1
Spokane Symphony,"Shchedrin, Rodion",1,1
Spokane Symphony,"Sibelius, Jean",2,1
Spokane Symphony,"Still, William Grant",1,3
Spokane Symphony,"Tchaikovsky, Peter Ilich",3,1
Spokane Symphony,"Tcherepnin, Nikolai",1,1
Spokane Symphony,"Wagner, Richard",1,1
St. Louis Symphony,"Adams, John",1,1
St. Louis Symphony,"Adès, Thomas",1,1
St. Louis Symphony,"Al-Zand, Karim",1,3
St. Louis Symphony,"Bach, C.P.E.",2,1
St. Louis Symphony,"Bach, J.C.",1,1
St. Louis Symphony,"Bach, J.S.",3,1
St. Louis Symphony,"Bach, J.S./Stokowski",1,1
St. Louis Symphony,"Barber, Samuel",1,1
St. Louis Symphony,"Bartók, Béla",1,1
St. Louis Symphony,"Beethoven, Ludwig van",2,1
St. Louis Symphony,"Bolcolm, William",1,1
St. Louis Symphony,"Brahms, Johannes",1,1
St. Louis Symphony,"Bruch, Max",2,1
St. Louis Symphony,"Clyne, Anna",2,2
St. Louis Symphony,"Coleman, Valerie",1,4
St. Louis Symphony,"Debussy, Claude",1,1
St. Louis Symphony,"Dukas, Paul",1,1
St. Louis Symphony,"Dvořák, Antonín",1,1
St. Louis Symphony,"Elgar, Edward",1,1
St. Louis Symphony,"Garrop, Stacy",1,2
St. Louis Symphony,"Gershwin, George",1,1
St. Louis Symphony,"Ginastera, Alberto",1,3
St. Louis Symphony,"Glanert, Detlev",1,1
St. Louis Symphony,"Grieg, Edvard",1,1
St. Louis Symphony,"Handel, George Frideric",2,1
St. Louis Symphony,"Haydn, Franz Joseph",2,1
St. Louis Symphony,"Heggie, Jake",1,1
St. Louis Symphony,"Ives, Charles",1,1
St. Louis Symphony,"Joachim, Nathalie",1,4
St. Louis Symphony,"Lee III, James",2,3
St. Louis Symphony,"Mahler, Gustav",1,1
St. Louis Symphony,"Mendelssohn, Felix",1,1
St. Louis Symphony,"Montgomery, Jessie",3,4
St. Louis Symphony,"Mozart, Wolfgang Amadeus",1,1
St. Louis Symphony,"Nielsen, Carl",1,1
St. Louis Symphony,"Prokofiev, Sergey",2,1
St. Louis Symphony,"Rachmaninoff, Sergei",2,1
St. Louis Symphony,"Rimsky-Korsakov, Nikolay",1,1
St. Louis Symphony,"Rouse, Christopher",1,1
St. Louis Symphony,"Saint-Saëns, Camille",1,1
St. Louis Symphony,"Schubert, Franz",1,1
St. Louis Symphony,"Schumann, Robert",1,1
St. Louis Symphony,"Shaw, Caroline",1,2
St. Louis Symphony,"Shostakovich, Dmitri",1,1
St. Louis Symphony,"Sibelius, Jean",3,1
St. Louis Symphony,"Simon, Carlos",1,3
St. Louis Symphony,"Smetana, Bedřich",1,1
St. Louis Symphony,"Smith, Gabriella",1,2
St. Louis Symphony,"Stravinsky, Igor",1,1
St. Louis Symphony,Tan Dun,1,3
St. Louis Symphony,"Tarkiainen, Outi",1,2
St. Louis Symphony,"Tchaikovsky, Peter Ilich",2,1
St. Louis Symphony,"Tower, Joan",1,2
St. Louis Symphony,"Vaughan Williams, Ralph",1,1
St. Louis Symphony,"Vivaldi, Antonio",1,1
St. Louis Symphony,"Wagner, Richard",1,1
St. Paul Chamber Orchestra,"Adès, Thomas",1,1
St. Paul Chamber Orchestra,"Bach, J.C.",1,1
St. Paul Chamber Orchestra,"Bach, J.S./Ferree",1,1
St. Paul Chamber Orchestra,"Barber, Samuel",1,1
St. Paul Chamber Orchestra,"Beethoven, Ludwig van",5,1
St. Paul Chamber Orchestra,"Boccherini, Luigi",1,1
St. Paul Chamber Orchestra,"Bottesini, Giovanni",1,1
St. Paul Chamber Orchestra,"Brahms, Johannes",2,1
St. Paul Chamber Orchestra,"Britten, Benjamin",1,1
St. Paul Chamber Orchestra,Chen Yi,1,4
St. Paul Chamber Orchestra,"Cole, T.J.",1,2
St. Paul Chamber Orchestra,"Coleman, Valerie",3,4
St. Paul Chamber Orchestra,"Copland, Aaron",1,1
St. Paul Chamber Orchestra,"Cox, Cindy",1,2
St. Paul Chamber Orchestra,"Cuong, Viet",1,3
St. Paul Chamber Orchestra,"d'Indy, Vincent",1,1
St. Paul Chamber Orchestra,"D'Rivera, Paquito",1,3
St. Paul Chamber Orchestra,"Davis, Tyson",1,3
St. Paul Chamber Orchestra,"Dessner, Bryce",1,1
St. Paul Chamber Orchestra,"Elgar, Edward",1,1
St. Paul Chamber Orchestra,"Ellington, Duke",1,3
St. Paul Chamber Orchestra,"Farrenc, Louise",1,2
St. Paul Chamber Orchestra,"Foley, Xavier",1,3
St. Paul Chamber Orchestra,"French, PaviElle",1,4
St. Paul Chamber Orchestra,"Golijov, Osvaldo",1,3
St. Paul Chamber Orchestra,"Hailstork, Adolphus",1,3
St. Paul Chamber Orchestra,"Hartmann, Karl",1,1
St. Paul Chamber Orchestra,"Haydn, Franz Joseph",4,1
St. Paul Chamber Orchestra,"Lawes, William",1,1
St. Paul Chamber Orchestra,"Lucas, William",1,1
St. Paul Chamber Orchestra,"Macklay, Sky",2,2
St. Paul Chamber Orchestra,"Marais, Marin",1,1
St. Paul Chamber Orchestra,"Montgomery, Jessie",1,4
St. Paul Chamber Orchestra,"Mozart, Wolfgang Amadeus",5,1
St. Paul Chamber Orchestra,"Offenbach, Jacques",1,1
St. Paul Chamber Orchestra,"Piazzolla, Astor",1,3
St. Paul Chamber Orchestra,"Platti, Benedetto Giovanni",1,1
St. Paul Chamber Orchestra,"Prokofiev, Sergey",2,1
St. Paul Chamber Orchestra,"Purcell, Henry",1,1
St. Paul Chamber Orchestra,"Ravel, Maurice",1,1
St. Paul Chamber Orchestra,"Revueltas, Silvestre",1,3
St. Paul Chamber Orchestra,"Rossini, Gioachino",1,1
St. Paul Chamber Orchestra,"Saint-Georges, Joseph Bologne, chevalier de,",1,3
St. Paul Chamber Orchestra,"Selaocoe, Abel arr.",1,3
St. Paul Chamber Orchestra,"Shostakovich, Dmitri",1,1
St. Paul Chamber Orchestra,"Sollima, Giovanni",1,1
St. Paul Chamber Orchestra,"Tchaikovsky, Peter Ilich",1,1
St. Paul Chamber Orchestra,"Telemann, Georg Philipp",1,1
St. Paul Chamber Orchestra,"Vasks, Pēteris",1,1
St. Paul Chamber Orchestra,"Vaughan Williams, Ralph",1,1
St. Paul Chamber Orchestra,"Vivaldi, Antonio",2,1
St. Paul Chamber Orchestra,"Wagner, Richard",1,1
St. Paul Chamber Orchestra,"Wallen, Errollyn",1,4
St. Paul Chamber Orchestra,"Wiancko, Michi",1,4
Stamford,"Basulto, Alejandro",1,3
Stamford,"Beethoven, Ludwig van",1,1
Stamford,"Bizet, Georges",1,1
Stamford,"Bruch, Max",1,1
Stamford,"Dvořák, Antonín",1,1
Stamford,"Foley, Xavier",1,3
Stamford,"Gershwin, George",1,1
Stamford,"Márquez, Arturo",1,3
Stamford,"Mendelssohn, Felix",1,1
Stamford,"Mussorgsky, Modest",1,1
Stamford,"Price, Florence",1,4
Stamford,"Prokofiev, Sergey",1,1
Stamford,"Ravel, Maurice",1,1
Stamford,"Robinson, Ricky",1,3
Stamford,"Simon, Carlos",1,3
Symphony New Hampshire,"Bach, J.S.",1,1
Symphony New Hampshire,"Beethoven, Ludwig van",1,1
Symphony New Hampshire,"Brahms, Johannes",1,1
Symphony New Hampshire,"Bruch, Max",1,1
Symphony New Hampshire,"Dooley, Paul",1,1
Symphony New Hampshire,"Dvořák, Antonín",1,1
Symphony New Hampshire,"Farrenc, Louise",1,2
Symphony New Hampshire,"Gershwin, George",1,1
Symphony New Hampshire,"Hailstork, Adolphus",1,3
Symphony New Hampshire,"Milhaud, Darius",1,1
Symphony New Hampshire,"Mozart, Wolfgang Amadeus",1,1
Symphony New Hampshire,"Price, Florence",1,4
Symphony New Hampshire,"Rossini, Gioachino",1,1
Symphony New Hampshire,"Schubert, Franz",1,1
Symphony New Hampshire,"Seyfried, Sheridan",1,1
Symphony New Hampshire,"Sparr, D.J.",1,1
Symphony New Hampshire,"Ticheli, Frank",1,1
Symphoria,"Beethoven, Ludwig van",1,1
Symphoria,"Boulanger, Lili",2,2
Symphoria,"Coleridge-Taylor, Samuel",1,3
Symphoria,"Copland, Aaron",1,1
Symphoria,"Dvořák, Antonín",1,1
Symphoria,"Esmail, Reena",1,4
Symphoria,"Gershwin, George",2,1
Symphoria,"Hailstork, Adolphus",1,3
Symphoria,"Kernis, Aaron Jay",1,1
Symphoria,"Korngold, Erich",1,1
Symphoria,"Márquez, Arturo",1,3
Symphoria,"Mason, Quinn",1,3
Symphoria,"Mozart, Wolfgang Amadeus",1,1
Symphoria,"Poulenc, Francis",1,1
Symphoria,"Rachmaninoff, Sergei",1,1
Symphoria,"Ravel, Maurice",2,1
Symphoria,"Rimsky-Korsakov, Nikolay",1,1
Symphoria,"Rodrigo, Joaquín",1,1
Symphoria,"Rossini, Gioachino",1,1
Symphoria,"Saint-Georges, Joseph Bologne, chevalier de,",1,3
Symphoria,"Saint-Saëns, Camille",1,1
Symphoria,"Shostakovich, Dmitri",1,1
Symphoria,"Strauss, Richard",1,1
Symphoria,"Stravinsky, Igor",1,1
Symphoria,"White, José Lafitte",1,3
Tacoma,"Beethoven, Ludwig van",2,1
Tacoma,"Coleridge-Taylor, Samuel",1,3
Tacoma,"Danielpour, Richard",1,1
Tacoma,"Fauré, Gabriel",1,1
Tacoma,"Fung, Vivian",1,4
Tacoma,"Ludwig, David",2,1
Tacoma,"Mahler, Gustav",1,1
Tacoma,"Mozart, Wolfgang Amadeus",1,1
Tacoma,"Rachmaninoff, Sergei",1,1
Tacoma,"Ravel, Maurice",1,1
Tacoma,"Rushen, Patrice",1,4
Tacoma,"Saint-Georges, Joseph Bologne, chevalier de,",1,3
Tacoma,"Schumann, Robert",1,1
Tacoma,"Shostakovich, Dmitri",1,1
Tacoma,"Sibelius, Jean",1,1
Tacoma,"Smetana, Bedřich",1,1
Tacoma,"Tchaikovsky, Peter Ilich",1,1
Toledo Symphony Orchestra,"Bach, J.S.",1,1
Toledo Symphony Orchestra,"Barber, Samuel",1,1
Toledo Symphony Orchestra,"Bartók, Béla",1,1
Toledo Symphony Orchestra,Chen Yi,1,4
Toledo Symphony Orchestra,"Coleridge-Taylor, Samuel",2,3
Toledo Symphony Orchestra,"Dawson, William Levi",1,3
Toledo Symphony Orchestra,"Dietz, Christopher",1,1
Toledo Symphony Orchestra,"Dvořák, Antonín",1,1
Toledo Symphony Orchestra,"Elgar, Edward",1,1
Toledo Symphony Orchestra,"Falla, Manuel de",1,1
Toledo Symphony Orchestra,"Fisher, Salina",1,4
Toledo Symphony Orchestra,"Gershwin, George",1,1
Toledo Symphony Orchestra,"Handel, George Frideric",1,1
Toledo Symphony Orchestra,"Mahler, Gustav",1,1
Toledo Symphony Orchestra,"Mathieu, Andre",1,1
Toledo Symphony Orchestra,"Price, Florence",1,4
Toledo Symphony Orchestra,"Rachmaninoff, Sergei",1,1
Toledo Symphony Orchestra,"Rimsky-Korsakov, Nikolay",1,1
Toledo Symphony Orchestra,"Roustom, Kareem",1,3
Toledo Symphony Orchestra,"Shchedrin, Rodion",1,1
Toledo Symphony Orchestra,"Sierra, Roberto",1,3
Toledo Symphony Orchestra,"Still, William Grant",1,3
Toledo Symphony Orchestra,"Strauss, Richard",1,1
Toledo Symphony Orchestra,"Stravinsky, Igor",2,1
Toledo Symphony Orchestra,"Tchaikovsky, Peter Ilich",1,1
Toledo Symphony Orchestra,"Trudel, Alain",1,1
Toledo Symphony Orchestra,"Wagner, Richard",2,1
Toledo Symphony Orchestra,"Walker, George",1,3
Toledo Symphony Orchestra,"Wallen, Errollyn",1,4
Toledo Symphony Orchestra,Wang Jie,1,4
Toledo Symphony Orchestra,"Williams, Evan",1,3
Tucson Symphony Orchestra,"Bach, J.S.",1,1
Tucson Symphony Orchestra,"Barber, Samuel",1,1
Tucson Symphony Orchestra,"Berlioz, Hector",1,1
Tucson Symphony Orchestra,"Brahms, Johannes",2,1
Tucson Symphony Orchestra,"Dvořák, Antonín",1,1
Tucson Symphony Orchestra,"Ellington, Duke",1,3
Tucson Symphony Orchestra,"Flores, Pacho",1,3
Tucson Symphony Orchestra,"Frank, Gabriela Lena",1,4
Tucson Symphony Orchestra,"Handel, George Frideric",1,1
Tucson Symphony Orchestra,"Hassler, Hans Leo",1,1
Tucson Symphony Orchestra,"Hindemith, Paul",1,1
Tucson Symphony Orchestra,"Kay, Ulysses",1,3
Tucson Symphony Orchestra,"Leshnoff, Jonathan",1,1
Tucson Symphony Orchestra,"Liszt, Franz",1,1
Tucson Symphony Orchestra,"Mahler, Gustav",1,1
Tucson Symphony Orchestra,"Mendelssohn, Felix",3,1
Tucson Symphony Orchestra,"Mozart, Wolfgang Amadeus",4,1
Tucson Symphony Orchestra,"Muczynski, Robert",1,1
Tucson Symphony Orchestra,"Oscher, Efraín",1,3
Tucson Symphony Orchestra,"Price, Florence",1,4
Tucson Symphony Orchestra,"Prokofiev, Sergey",1,1
Tucson Symphony Orchestra,"Ravel, Maurice",1,1
Tucson Symphony Orchestra,"Respighi, Ottorino",1,1
Tucson Symphony Orchestra,"Rimsky-Korsakov, Nikolay",1,1
Tucson Symphony Orchestra,"Rossini, Gioachino",1,1
Tucson Symphony Orchestra,"Saint-Georges, Joseph Bologne, chevalier de,",1,3
Tucson Symphony Orchestra,"Schubert, Franz",1,1
Tucson Symphony Orchestra,"Schumann, Robert",1,1
Tucson Symphony Orchestra,"Shostakovich, Dmitri",1,1
Tucson Symphony Orchestra,"Sowande, Fela",1,3
Tucson Symphony Orchestra,"Still, William Grant",1,3
Tucson Symphony Orchestra,"Strauss, Johann",1,1
Tucson Symphony Orchestra,"Strauss, Richard",2,1
Tucson Symphony Orchestra,"Stravinsky, Igor",2,1
Tucson Symphony Orchestra,"Tchaikovsky, Peter Ilich",2,1
Tucson Symphony Orchestra,"Thai, Claire",1,4
Tucson Symphony Orchestra,Tomas Luis de Victoria,1,#N/A
Tucson Symphony Orchestra,Traditional,1,999
Tucson Symphony Orchestra,"Vaughan Williams, Ralph",1,1
Tucson Symphony Orchestra,"Wagner, Richard",1,1
Tulsa Symphony,"Barber, Samuel",1,1
Tulsa Symphony,"Bartók, Béla",2,1
Tulsa Symphony,"Beethoven, Ludwig van",2,1
Tulsa Symphony,"Borodin, Alexander",1,1
Tulsa Symphony,"Boulanger, Lili",1,2
Tulsa Symphony,"Britten, Benjamin",1,1
Tulsa Symphony,"Coleridge-Taylor, Samuel",1,3
Tulsa Symphony,"Copland, Aaron",1,1
Tulsa Symphony,"Khachaturian, Aram",1,1
Tulsa Symphony,"Liszt, Franz",2,1
Tulsa Symphony,"Mahler, Gustav",1,1
Tulsa Symphony,"Mozart, Wolfgang Amadeus",1,1
Tulsa Symphony,"Poulenc, Francis",1,1
Tulsa Symphony,"Schubert, Franz",1,1
Tulsa Symphony,"Shostakovich, Dmitri",2,1
Tulsa Symphony,"Still, William Grant",1,3
Tulsa Symphony,"Stravinsky, Igor",1,1
Tulsa Symphony,"Tchaikovsky, Peter Ilich",1,1
Tulsa Symphony,"Vaughan Williams, Ralph",2,1
Tulsa Symphony,"Walton, William",1,1
Utah Symphony,"Adams, John",1,1
Utah Symphony,"Beethoven, Ludwig van",3,1
Utah Symphony,"Brahms, Johannes",4,1
Utah Symphony,"Buxtehude, Dieterich",1,1
Utah Symphony,"Chopin, Frédéric",1,1
Utah Symphony,"de Cusatis, Nathan Lincoln",1,1
Utah Symphony,"Debussy, Claude",1,1
Utah Symphony,"Dvořák, Antonín",1,1
Utah Symphony,"Elgar, Edward",1,1
Utah Symphony,"Frank, Gabriela Lena",1,4
Utah Symphony,"Ginastera, Alberto",1,3
Utah Symphony,"Grieg, Edvard",1,1
Utah Symphony,"Handel, George Frideric",1,1
Utah Symphony,"Haydn, Franz Joseph",1,1
Utah Symphony,"Honegger, Arthur",1,1
Utah Symphony,"Lima, Paulo Costa",1,3
Utah Symphony,"Liszt, Franz",1,1
Utah Symphony,"Lutosławski, Witold",1,1
Utah Symphony,"Mendelssohn, Felix",1,1
Utah Symphony,"Messiaen, Olivier",4,1
Utah Symphony,"Mozart, Wolfgang Amadeus",1,1
Utah Symphony,"Nielsen, Carl",2,1
Utah Symphony,"Prokofiev, Sergey",2,1
Utah Symphony,"Rachmaninoff, Sergei",4,1
Utah Symphony,"Ravel, Maurice",4,1
Utah Symphony,"Rota, Nino",1,1
Utah Symphony,"Sarasate, Pablo de",1,1
Utah Symphony,"Shostakovich, Dmitri",2,1
Utah Symphony,"Sibelius, Jean",2,1
Utah Symphony,"Sierra, Arlene",3,2
Utah Symphony,"Smetana, Bedřich",1,1
Utah Symphony,"Stravinsky, Igor",3,1
Utah Symphony,"Tchaikovsky, Peter Ilich",3,1
Utah Symphony,"Verdi, Giuseppe",1,1
Utah Symphony,"Wagner, Richard",1,1
Utah Symphony,"Walker, George",1,3
Virginia Symphony Orchestra,"Beethoven, Ludwig van",1,1
Virginia Symphony Orchestra,"Bizet, Georges",1,1
Virginia Symphony Orchestra,"Brahms, Johannes",1,1
Virginia Symphony Orchestra,"Dvořák, Antonín",1,1
Virginia Symphony Orchestra,"Ellington, Duke",1,3
Virginia Symphony Orchestra,"Gershwin, George",1,1
Virginia Symphony Orchestra,"Hailstork, Adolphus",1,3
Virginia Symphony Orchestra,"Handel, George Frideric",1,1
Virginia Symphony Orchestra,"Hindemith, Paul",1,1
Virginia Symphony Orchestra,"Ishibashi, Kaoru (Kishi Bashi)",1,3
Virginia Symphony Orchestra,"Marsalis, Wynton",1,3
Virginia Symphony Orchestra,"Ravel, Maurice",1,1
Virginia Symphony Orchestra,"Tchaikovsky, Peter Ilich",1,1
West Virginia Symphony Orchestra,"Barber, Samuel",1,1
West Virginia Symphony Orchestra,"Beethoven, Ludwig van",1,1
West Virginia Symphony Orchestra,"Brahms, Johannes",1,1
West Virginia Symphony Orchestra,"Elgar, Edward",1,1
West Virginia Symphony Orchestra,"Esmail, Reena",1,4
West Virginia Symphony Orchestra,"Hailstork, Adolphus",1,3
West Virginia Symphony Orchestra,"Haydn, Franz Joseph",1,1
West Virginia Symphony Orchestra,"Jackfert, Matthew",1,1
West Virginia Symphony Orchestra,"Mason, Quinn",1,3
West Virginia Symphony Orchestra,"Mozart, Wolfgang Amadeus",1,1
West Virginia Symphony Orchestra,"Puts, Kevin",1,1
West Virginia Symphony Orchestra,"Rachmaninoff, Sergei",2,1
West Virginia Symphony Orchestra,"Rimsky-Korsakov, Nikolay",1,1
West Virginia Symphony Orchestra,"Saint-Georges, Joseph Bologne, chevalier de,",1,3
West Virginia Symphony Orchestra,"Schumann, Robert",1,1
West Virginia Symphony Orchestra,"Shostakovich, Dmitri",1,1
West Virginia Symphony Orchestra,"Tchaikovsky, Peter Ilich",1,1
Wichita Symphony Orchestra,"Brahms, Johannes",1,1
Wichita Symphony Orchestra,"Brown, Michael",1,1
Wichita Symphony Orchestra,"Clinton, George. S.",1,1
Wichita Symphony Orchestra,"Coleridge-Taylor, Samuel",1,3
Wichita Symphony Orchestra,"Copland, Aaron",1,1
Wichita Symphony Orchestra,"López Bellido, Jimmy",1,3
Wichita Symphony Orchestra,"Mason, Quinn",1,3
